country_code,year,gdp_growth,inflation,population,gni_per_capita,life_expectancy,literacy_rate,country_name,region,income_level,gdp_per_capita
ABW,2015,3.61147995361162,,107906.0,25430.0,,,Aruba,Latin America & Caribbean ,High income,27458.2201537506
ABW,2016,1.23433537363427,,108727.0,25560.0,,,Aruba,Latin America & Caribbean ,High income,27441.5502144601
ABW,2017,3.49342985290626,,108735.0,26460.0,,,Aruba,Latin America & Caribbean ,High income,28440.0416881491
ABW,2018,3.21247111920076,,108908.0,27970.0,,,Aruba,Latin America & Caribbean ,High income,30082.1584226798
ABW,2019,1.22511225158814,,109203.0,29320.0,,,Aruba,Latin America & Caribbean ,High income,30645.8906024548
ABW,2020,-23.8979898352395,,108587.0,22790.0,,,Aruba,Latin America & Caribbean ,High income,22759.8071750722
ABW,2021,14.7306159219273,,107700.0,26550.0,,,Aruba,Latin America & Caribbean ,High income,26749.3296093118
ABW,2022,10.6364309604414,,107310.0,30160.0,,,Aruba,Latin America & Caribbean ,High income,30975.9989121779
ABW,2023,7.70679839650956,,107359.0,31600.0,,,Aruba,Latin America & Caribbean ,High income,35718.7531191634
ABW,2024,6.81077669324542,,107995.0,35570.0,,,Aruba,Latin America & Caribbean ,High income,39498.5941293797
AFG,2015,1.45131466066431,-0.661709164713742,33831764.0,590.0,62.27,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,565.569730408751
AFG,2016,2.26031420279821,4.38389195513915,34700612.0,560.0,62.646,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,522.082215583898
AFG,2017,2.6470032027451,4.97595150553833,35688935.0,530.0,62.406,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,525.469770891619
AFG,2018,1.18922812944517,0.626149149168847,36743039.0,520.0,62.443,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,491.337221382603
AFG,2019,3.91160341625552,2.30237251516834,37856121.0,520.0,62.941,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,496.6025042585
AFG,2020,-2.35110067203466,5.60188791482224,39068979.0,490.0,61.454,35.9865546430738,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,510.787063366811
AFG,2021,-20.7388393676343,5.13320340824963,40000412.0,380.0,60.417,37.2700004577637,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,356.496214115892
AFG,2022,-6.24017199240269,13.7121023720065,40578842.0,370.0,65.617,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,357.261152798144
AFG,2023,2.26694373649188,-4.64470870797775,41454761.0,370.0,66.035,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,413.757894705303
AFG,2024,,-6.60118564073726,42647492.0,,,,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,
AGO,2015,0.763177710914789,,28157798.0,4450.0,,,Angola,Sub-Saharan Africa ,Lower middle income,3641.72893919944
AGO,2016,-1.70053036291208,,29183070.0,2910.0,,,Angola,Sub-Saharan Africa ,Lower middle income,2051.81462126253
AGO,2017,-0.149396225571834,,30234839.0,2400.0,,,Angola,Sub-Saharan Africa ,Lower middle income,2790.71886869768
AGO,2018,-0.59441122698307,,31297155.0,2270.0,,,Angola,Sub-Saharan Africa ,Lower middle income,2860.0936483682
AGO,2019,-0.204680245744115,,32375632.0,2440.0,,,Angola,Sub-Saharan Africa ,Lower middle income,2493.67884440177
AGO,2020,-4.04244724639663,,33451132.0,2020.0,,,Angola,Sub-Saharan Africa ,Lower middle income,1759.35619918264
AGO,2021,2.10275251923413,,34532429.0,1990.0,,,Angola,Sub-Saharan Africa ,Lower middle income,2303.90812662776
AGO,2022,4.21600258475137,,35635029.0,2340.0,,,Angola,Sub-Saharan Africa ,Lower middle income,3682.1131513698
AGO,2023,1.26330814020108,,36749906.0,2700.0,,,Angola,Sub-Saharan Africa ,Lower middle income,2916.13663284275
AGO,2024,4.42390664406875,,37885849.0,2840.0,,,Angola,Sub-Saharan Africa ,Lower middle income,2665.87444776753
ALB,2015,2.2277040745779,,2731293.0,4660.0,,,Albania,Europe & Central Asia,Upper middle income,4199.53912925398
ALB,2016,3.90893551362245,,2689469.0,4670.0,,,Albania,Europe & Central Asia,Upper middle income,4457.63412207495
ALB,2017,3.28317593330073,,2648285.0,4700.0,,98.8199996948242,Albania,Europe & Central Asia,Upper middle income,5006.36012951959
ALB,2018,3.67141928098908,,2607733.0,5400.0,,,Albania,Europe & Central Asia,Upper middle income,5897.65452588774
ALB,2019,2.06257790176122,,2567801.0,5900.0,,,Albania,Europe & Central Asia,Upper middle income,6069.43903131027
ALB,2020,-3.31375636888916,,2528480.0,5970.0,,,Albania,Europe & Central Asia,Upper middle income,6027.91350716348
ALB,2021,8.96957619074095,,2489762.0,6940.0,,,Albania,Europe & Central Asia,Upper middle income,7242.45513146613
ALB,2022,4.8268006234359,,2451636.0,7720.0,,,Albania,Europe & Central Asia,Upper middle income,7756.96188744253
ALB,2023,4.01541716935742,,2414095.0,8730.0,,97.6800003051758,Albania,Europe & Central Asia,Upper middle income,9730.86921906893
ALB,2024,4.04592845095348,,2377128.0,9910.0,,,Albania,Europe & Central Asia,Upper middle income,11377.7757431099
AND,2015,1.43414039522716,,72174.0,,,,Andorra,Europe & Central Asia,High income,38654.95287916
AND,2016,3.70967806978986,,72181.0,,,,Andorra,Europe & Central Asia,High income,40129.8385811474
AND,2017,0.346071889630295,,73763.0,,,,Andorra,Europe & Central Asia,High income,40672.9717424447
AND,2018,1.58876549046354,,75162.0,,,,Andorra,Europe & Central Asia,High income,42819.7577456133
AND,2019,2.01554763848308,,76474.0,46450.0,,,Andorra,Europe & Central Asia,High income,41257.816459345
AND,2020,-11.1839399355384,,77380.0,42450.0,,,Andorra,Europe & Central Asia,High income,37361.1070081615
AND,2021,8.28677879049404,,78364.0,44720.0,,,Andorra,Europe & Central Asia,High income,42425.7066454357
AND,2022,9.56461225648184,,79705.0,47600.0,,,Andorra,Europe & Central Asia,High income,42414.0479861228
AND,2023,2.58355480961319,,80856.0,47920.0,,,Andorra,Europe & Central Asia,High income,46812.4261013102
AND,2024,3.37182032638998,,81938.0,47570.0,,,Andorra,Europe & Central Asia,High income,49303.6491674336
ARE,2019,,,,,,97.7799987792969,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,45938.6073581994
ARE,2021,,,,,,98.129997253418,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,44118.5047192771
ARE,2022,,,,,,98.2900009155273,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,50759.7589231191
ARE,2023,,,,,,98.0599975585938,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,49850.6872175164
ARE,2024,,,,,,98.8099975585938,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,50273.5060469837
ARG,2015,2.73115982828944,,43477012.0,12500.0,,,Argentina,Latin America & Caribbean ,Upper middle income,13679.6264980954
ARG,2016,-2.08032784377811,,43900313.0,12130.0,,,Argentina,Latin America & Caribbean ,Upper middle income,12699.9623137756
ARG,2017,2.81850297775918,,44288894.0,13070.0,,,Argentina,Latin America & Caribbean ,Upper middle income,14532.5009308511
ARG,2018,-2.61739646282038,,44654882.0,12390.0,,,Argentina,Latin America & Caribbean ,Upper middle income,11752.7998922979
ARG,2019,-2.00086100285785,,44973465.0,11210.0,,,Argentina,Latin America & Caribbean ,Upper middle income,9955.97478680428
ARG,2020,-9.9004848136464,,45191965.0,9040.0,,99.1399993896484,Argentina,Latin America & Caribbean ,Upper middle income,8535.59938004389
ARG,2021,10.4418119882506,,45312281.0,10070.0,,,Argentina,Latin America & Caribbean ,Upper middle income,10738.0179223384
ARG,2022,6.02074537534855,,45407904.0,11890.0,,,Argentina,Latin America & Caribbean ,Upper middle income,13962.1894087223
ARG,2023,-1.85578803046339,,45538401.0,12920.0,,,Argentina,Latin America & Caribbean ,Upper middle income,14261.8465667948
ARG,2024,-1.34293072157739,,45696159.0,13530.0,,,Argentina,Latin America & Caribbean ,Upper middle income,13969.7836603737
ARM,2015,3.19999999896625,,3004600.0,3910.0,,,Armenia,Europe & Central Asia,Upper middle income,3512.39350276709
ARM,2016,0.199999999825991,,2992300.0,3690.0,,99.7399978637695,Armenia,Europe & Central Asia,Upper middle income,3524.42476874707
ARM,2017,7.50000000164144,,2979400.0,3900.0,,99.7399978637695,Armenia,Europe & Central Asia,Upper middle income,3869.05373867752
ARM,2018,5.19999999965324,,2969000.0,4220.0,,,Armenia,Europe & Central Asia,Upper middle income,4196.00562301769
ARM,2019,7.59999999853918,,2962500.0,4650.0,,,Armenia,Europe & Central Asia,Upper middle income,4597.22887399548
ARM,2020,-7.19999999920631,,2961500.0,4230.0,,99.7900009155273,Armenia,Europe & Central Asia,Upper middle income,4268.68093304583
ARM,2021,5.80000000065645,,2962300.0,4580.0,,,Armenia,Europe & Central Asia,Upper middle income,4685.17997128509
ARM,2022,12.5999999997766,,2969200.0,5690.0,,99.8199996948242,Armenia,Europe & Central Asia,Upper middle income,6571.97445545099
ARM,2023,8.29999999959539,,2964300.0,6850.0,,99.8399963378906,Armenia,Europe & Central Asia,Upper middle income,8159.08720967996
ARM,2024,5.90000000046228,,3033500.0,7810.0,,,Armenia,Europe & Central Asia,Upper middle income,8556.21406956719
ASM,2015,3.14960629921259,,52878.0,,,,American Samoa,East Asia & Pacific,High income,12727.4102651386
ASM,2016,-1.67938931297709,,52245.0,,,,American Samoa,East Asia & Pacific,High income,12843.3342903627
ASM,2017,-6.98757763975155,,51586.0,,,,American Samoa,East Asia & Pacific,High income,11863.6839452565
ASM,2018,2.6711185308848,,50908.0,,,,American Samoa,East Asia & Pacific,High income,12552.0546868861
ASM,2019,-0.487804878048777,,50209.0,,,,American Samoa,East Asia & Pacific,High income,12886.1359517218
ASM,2020,4.41176470588236,,49761.0,,,,American Samoa,East Asia & Pacific,High income,14489.2586563775
ASM,2021,-0.782472613458523,,49225.0,,,,American Samoa,East Asia & Pacific,High income,15236.1604875571
ASM,2022,1.73501577287065,,48342.0,,,,American Samoa,East Asia & Pacific,High income,18017.4589383973
ASM,2023,,,47521.0,,,,American Samoa,East Asia & Pacific,High income,
ASM,2024,,,46765.0,,,,American Samoa,East Asia & Pacific,High income,
ATG,2015,1.42161997595372,,89409.0,14550.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,16077.6340769406
ATG,2016,4.1203675438061,,89969.0,15080.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,16556.8551801588
ATG,2017,2.71272657973627,,90468.0,15860.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,16965.7288273816
ATG,2018,6.71200487159726,,90926.0,17460.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,18273.4270684912
ATG,2019,3.1722219373937,,91364.0,18250.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,18896.3721832248
ATG,2020,-18.8687765208148,,91846.0,15460.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,15369.6082250401
ATG,2021,8.17286311186622,,92349.0,16660.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,17348.6006987182
ATG,2022,9.10780623385958,,92840.0,18820.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,20105.1989085164
ATG,2023,2.42736300110336,,93316.0,19970.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,21494.5474000727
ATG,2024,3.65638765956977,,93772.0,21150.0,,,Antigua and Barbuda,Latin America & Caribbean ,High income,23542.4526945578
AUS,2015,2.16434780647852,,23815995.0,60780.0,,,Australia,East Asia & Pacific,High income,56970.3613028094
AUS,2016,2.75564065529868,,24190907.0,54330.0,,,Australia,East Asia & Pacific,High income,50084.4440606385
AUS,2017,2.29331030192918,,24592588.0,51700.0,,,Australia,East Asia & Pacific,High income,54117.547718609
AUS,2018,2.87417039499501,,24963258.0,53280.0,,,Australia,East Asia & Pacific,High income,57410.1737346009
AUS,2019,2.19401703622717,,25334826.0,55090.0,,,Australia,East Asia & Pacific,High income,55194.7585097428
AUS,2020,-0.133531904304775,,25649248.0,53770.0,,,Australia,East Asia & Pacific,High income,51983.4523666382
AUS,2021,2.00694844335034,,25685412.0,57220.0,,,Australia,East Asia & Pacific,High income,60758.9044397144
AUS,2022,4.25304559238732,,26018721.0,60790.0,,,Australia,East Asia & Pacific,High income,65169.5191118657
AUS,2023,3.58382100798981,,26659922.0,63320.0,,,Australia,East Asia & Pacific,High income,65058.3773146674
AUS,2024,1.37340773365975,,27196812.0,62680.0,,,Australia,East Asia & Pacific,High income,64603.9856308464
AUT,2015,1.30352331826198,,8642699.0,47190.0,,,Austria,Europe & Central Asia,High income,43915.228020857
AUT,2016,2.11721964494312,,8736668.0,45980.0,,,Austria,Europe & Central Asia,High income,45061.4993920192
AUT,2017,2.27224992038207,,8797566.0,44800.0,,,Austria,Europe & Central Asia,High income,47163.7425775142
AUT,2018,2.48422114080024,,8840521.0,48710.0,,,Austria,Europe & Central Asia,High income,51194.0749841299
AUT,2019,1.75497619649288,,8879920.0,50900.0,,,Austria,Europe & Central Asia,High income,49885.9947355204
AUT,2020,-6.31825509209936,,8916864.0,49000.0,,,Austria,Europe & Central Asia,High income,48716.4098900349
AUT,2021,4.92309171717903,,8955797.0,53440.0,,,Austria,Europe & Central Asia,High income,53648.6437976214
AUT,2022,5.33096379400371,,9041851.0,56310.0,,,Austria,Europe & Central Asia,High income,52336.7725223758
AUT,2023,-0.786244288594673,,9131761.0,55890.0,,,Austria,Europe & Central Asia,High income,56579.504175468
AUT,2024,-0.659089573171372,,9177982.0,54760.0,,,Austria,Europe & Central Asia,High income,58268.8787651601
AZE,2015,1.04954641215085,,9649341.0,6610.0,,,Azerbaijan,Europe & Central Asia,Upper middle income,5500.50364628486
AZE,2016,-3.06359842251706,,9757812.0,4790.0,,99.7900009155273,Azerbaijan,Europe & Central Asia,Upper middle income,3880.6852276838
AZE,2017,0.153614661745507,,9854033.0,4110.0,,99.7900009155273,Azerbaijan,Europe & Central Asia,Upper middle income,4147.1981423222
AZE,2018,1.50040167167313,,9939771.0,4080.0,,,Azerbaijan,Europe & Central Asia,Upper middle income,4739.7943123408
AZE,2019,2.47980879185565,,10024283.0,4510.0,,99.8000030517578,Azerbaijan,Europe & Central Asia,Upper middle income,4805.75371765917
AZE,2020,-4.19896065333343,,10093121.0,4480.0,,,Azerbaijan,Europe & Central Asia,Upper middle income,4229.91064904503
AZE,2021,5.61644027150554,,10137750.0,4910.0,,,Azerbaijan,Europe & Central Asia,Upper middle income,5408.04535175023
AZE,2022,4.71468033247649,,10141756.0,5670.0,,,Azerbaijan,Europe & Central Asia,Upper middle income,7770.594223351
AZE,2023,1.35447749115767,,10153958.0,6680.0,,99.7799987792969,Azerbaijan,Europe & Central Asia,Upper middle income,7133.02838048328
AZE,2024,4.07140205008956,,10202830.0,7330.0,,,Azerbaijan,Europe & Central Asia,Upper middle income,7283.8499076179
BDI,2015,-0.404525595204191,,11047580.0,240.0,,,Burundi,Sub-Saharan Africa ,Low income,254.402585226788
BDI,2016,3.20017470604286,,11239451.0,240.0,,65.6900024414062,Burundi,Sub-Saharan Africa ,Low income,232.937812100153
BDI,2017,3.83185756925806,,11506762.0,240.0,,68.379997253418,Burundi,Sub-Saharan Africa ,Low income,246.060725714184
BDI,2018,5.3422447312502,,11859446.0,250.0,,,Burundi,Sub-Saharan Africa ,Low income,245.661678332009
BDI,2019,4.45934202358784,,12255336.0,250.0,,,Burundi,Sub-Saharan Africa ,Low income,234.31061590725
BDI,2020,0.306443809481593,,12617036.0,250.0,,71.4078166079164,Burundi,Sub-Saharan Africa ,Low income,255.8324539389
BDI,2021,3.23707479823578,,12965481.0,260.0,,,Burundi,Sub-Saharan Africa ,Low income,264.980379269655
BDI,2022,2.31770122223331,,13321097.0,290.0,,,Burundi,Sub-Saharan Africa ,Low income,302.992505263552
BDI,2023,3.254768974261,,13689450.0,280.0,,,Burundi,Sub-Saharan Africa ,Low income,250.627253097255
BDI,2024,4.11227376264944,,14047786.0,260.0,,,Burundi,Sub-Saharan Africa ,Low income,219.424830882698
BEL,2015,1.47416433731927,,11274196.0,45520.0,,,Belgium,Europe & Central Asia,High income,40893.804537772
BEL,2016,1.19350273007754,,11331422.0,43240.0,,,Belgium,Europe & Central Asia,High income,41854.5498296444
BEL,2017,1.47446761556785,,11375158.0,42310.0,,,Belgium,Europe & Central Asia,High income,44035.3239358548
BEL,2018,1.87796847383565,,11427054.0,45980.0,,,Belgium,Europe & Central Asia,High income,47487.2100392561
BEL,2019,2.4428900448156,,11488980.0,48070.0,,,Belgium,Europe & Central Asia,High income,46716.6227467964
BEL,2020,-4.7929839083518,,11538604.0,46330.0,,,Belgium,Europe & Central Asia,High income,45906.2875805246
BEL,2021,6.25445686466593,,11586195.0,51140.0,,,Belgium,Europe & Central Asia,High income,51658.238294958
BEL,2022,3.9562379757933,,11680210.0,54330.0,,,Belgium,Europe & Central Asia,High income,50605.7496677086
BEL,2023,1.71412195515242,,11779946.0,55520.0,,,Belgium,Europe & Central Asia,High income,55291.4754541329
BEL,2024,1.07045413019414,,11858610.0,55290.0,,,Belgium,Europe & Central Asia,High income,56614.5679499036
BEN,2015,1.77815106030278,,11360681.0,1100.0,,,Benin,Sub-Saharan Africa ,Lower middle income,1002.41886879614
BEN,2016,3.33967342629693,,11697842.0,1040.0,,,Benin,Sub-Saharan Africa ,Lower middle income,1010.5338961993
BEN,2017,5.67156195150444,,12039780.0,1020.0,,38.8699989318848,Benin,Sub-Saharan Africa ,Lower middle income,1054.97408066814
BEN,2018,6.69725362180888,,12383347.0,1120.0,,,Benin,Sub-Saharan Africa ,Lower middle income,1151.7409703472
BEN,2019,6.86568662848335,,12726755.0,1170.0,,49.0,Benin,Sub-Saharan Africa ,Lower middle income,1130.82135339795
BEN,2020,3.84879240030133,,13070169.0,1190.0,,,Benin,Sub-Saharan Africa ,Lower middle income,1200.19426557789
BEN,2021,7.1554516457574,,13413417.0,1280.0,,43.8300018310547,Benin,Sub-Saharan Africa ,Lower middle income,1318.65158075198
BEN,2022,6.25294705373625,,13759501.0,1360.0,,51.3800010681152,Benin,Sub-Saharan Africa ,Lower middle income,1266.42711031904
BEN,2023,6.3527773854442,,14111034.0,1390.0,,,Benin,Sub-Saharan Africa ,Lower middle income,1394.17784721831
BEN,2024,7.45311566226201,,14462724.0,1430.0,,,Benin,Sub-Saharan Africa ,Lower middle income,1485.38018885134
BFA,2015,3.9212287937935,,18777487.0,680.0,,,Burkina Faso,Sub-Saharan Africa ,Low income,630.124750752312
BFA,2016,5.95797670754024,,19334856.0,650.0,,,Burkina Faso,Sub-Saharan Africa ,Low income,663.742364842886
BFA,2017,6.20348941121868,,19894407.0,650.0,,,Burkina Faso,Sub-Saharan Africa ,Low income,709.091535894695
BFA,2018,6.60456906812341,,20438288.0,730.0,,39.3499984741211,Burkina Faso,Sub-Saharan Africa ,Low income,777.465618514048
BFA,2019,5.88920497068135,,20961952.0,760.0,,29.6599998474121,Burkina Faso,Sub-Saharan Africa ,Low income,764.853077774946
BFA,2020,2.01077262406221,,21478690.0,770.0,,,Burkina Faso,Sub-Saharan Africa ,Low income,825.237038782475
BFA,2021,6.94252492572348,,21995243.0,820.0,,36.9700012207031,Burkina Faso,Sub-Saharan Africa ,Low income,895.535288442991
BFA,2022,1.62673258211919,,22509038.0,840.0,,40.9199981689453,Burkina Faso,Sub-Saharan Africa ,Low income,827.330843486661
BFA,2023,3.00027415814125,,23025776.0,840.0,,41.442033530681,Burkina Faso,Sub-Saharan Africa ,Low income,873.482589651003
BFA,2024,4.79980951667159,,23548781.0,850.0,,,Burkina Faso,Sub-Saharan Africa ,Low income,981.992649769081
BGD,2015,6.55263987816197,,159383179.0,1200.0,,,Bangladesh,South Asia,Lower middle income,1224.38647668165
BGD,2016,7.11347821270093,,160811932.0,1400.0,,72.7600021362305,Bangladesh,South Asia,Lower middle income,1649.28380858601
BGD,2017,6.59024999794057,,162186147.0,1640.0,,72.8899993896484,Bangladesh,South Asia,Lower middle income,1811.08221668646
BGD,2018,7.31941263014136,,163523103.0,2020.0,,73.9100036621094,Bangladesh,South Asia,Lower middle income,1965.24372731467
BGD,2019,7.88191515117722,,164913055.0,2220.0,,74.6800003051758,Bangladesh,South Asia,Lower middle income,2129.79896954606
BGD,2020,3.44801755122445,,166298024.0,2320.0,,74.9100036621094,Bangladesh,South Asia,Lower middle income,2248.85078828233
BGD,2021,6.93867912442445,,167658854.0,2600.0,,76.3600006103516,Bangladesh,South Asia,Lower middle income,2482.84917843357
BGD,2022,7.09982877575158,,169384897.0,2850.0,,79.0,Bangladesh,South Asia,Lower middle income,2716.48592780431
BGD,2023,5.77511237007889,,171466990.0,2880.0,,,Bangladesh,South Asia,Lower middle income,2551.01773827307
BGD,2024,4.22325911250161,,173562364.0,2820.0,,,Bangladesh,South Asia,Lower middle income,2593.41611680774
BGR,2015,3.39755336780412,,6984225.0,7620.0,,,Bulgaria,Europe & Central Asia,High income,7268.65445473873
BGR,2016,3.02662841229517,,6894139.0,7630.0,,,Bulgaria,Europe & Central Asia,High income,7822.49923292968
BGR,2017,2.74592676054861,,6803468.0,7900.0,,,Bulgaria,Europe & Central Asia,High income,8696.68930427924
BGR,2018,2.33015213407045,,6710798.0,8860.0,,,Bulgaria,Europe & Central Asia,High income,9849.38397225174
BGR,2019,3.79331765354152,,6616726.0,9920.0,,,Bulgaria,Europe & Central Asia,High income,10353.7204584127
BGR,2020,-3.13323303076419,,6550696.0,10090.0,,,Bulgaria,Europe & Central Asia,High income,10760.211975413
BGR,2021,7.82817232822165,,6507301.0,11720.0,,,Bulgaria,Europe & Central Asia,High income,12966.1457543396
BGR,2022,4.0838640915123,,6465097.0,13100.0,,,Bulgaria,Europe & Central Asia,High income,13999.1949530956
BGR,2023,1.68151074972904,,6446596.0,14240.0,,,Bulgaria,Europe & Central Asia,High income,15853.208636704
BGR,2024,3.38709063847314,,6441421.0,15370.0,,,Bulgaria,Europe & Central Asia,High income,17596.0173663521
BHR,2015,2.50787205267615,,1370322.0,23640.0,,,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,23734.0551143019
BHR,2016,3.81499327422425,,1423726.0,22720.0,,,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,23800.001440631
BHR,2017,4.95383534123657,,1501116.0,22360.0,,,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,24784.7693514607
BHR,2018,2.05258864979861,,1503091.0,24200.0,,,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,26324.4066549559
BHR,2019,2.05287774418655,,1483756.0,25800.0,,,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,27259.7438599327
BHR,2020,-5.9113629524152,,1472204.0,23870.0,,,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,24342.8444554718
BHR,2021,4.35004091668986,,1504365.0,25240.0,,,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,27147.8083882286
BHR,2022,6.18016125475185,,1524693.0,28300.0,,97.870002746582,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,30470.5219276023
BHR,2023,3.87811614845566,,1577059.0,28460.0,,97.8499984741211,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,29290.1284215098
BHR,2024,2.60379670648454,,1588670.0,28090.0,,97.8199996948242,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,29653.5682731534
BHS,2015,0.997411675486745,,385346.0,27620.0,,,"Bahamas, The",Latin America & Caribbean ,High income,30719.405417469
BHS,2016,-1.15650811269629,,388055.0,27820.0,,,"Bahamas, The",Latin America & Caribbean ,High income,30616.5363157284
BHS,2017,3.3713988456489,,390485.0,29570.0,,,"Bahamas, The",Latin America & Caribbean ,High income,31875.4881749619
BHS,2018,2.39795510823548,,392717.0,30650.0,,,"Bahamas, The",Latin America & Caribbean ,High income,32642.3353203452
BHS,2019,-0.838585871193203,,394675.0,31630.0,,,"Bahamas, The",Latin America & Caribbean ,High income,33640.3369861278
BHS,2020,-20.0893664891399,,395863.0,25180.0,,,"Bahamas, The",Latin America & Caribbean ,High income,26178.7537607708
BHS,2021,17.5861390037409,,396373.0,29910.0,,,"Bahamas, The",Latin America & Caribbean ,High income,30367.8605757708
BHS,2022,10.8779009410268,,397538.0,33790.0,,,"Bahamas, The",Latin America & Caribbean ,High income,34957.1613279737
BHS,2023,3.04824180553773,,399440.0,35180.0,,,"Bahamas, The",Latin America & Caribbean ,High income,38231.774484278
BHS,2024,3.37866553336166,,401283.0,37020.0,,,"Bahamas, The",Latin America & Caribbean ,High income,39455.4466548546
BIH,2015,4.28413016137854,,3518541.0,5140.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,4662.25869219448
BIH,2016,3.24225822231566,,3473003.0,5070.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,4928.5665903114
BIH,2017,3.24409895306594,,3428682.0,5070.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,5345.01978766473
BIH,2018,3.82900399349064,,3387000.0,5720.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,6047.84707207392
BIH,2019,2.88585242083978,,3345533.0,6180.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,6122.37541352353
BIH,2020,-3.01509335460439,,3299349.0,6160.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,6130.31187968266
BIH,2021,7.39164256472846,,3244907.0,6970.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,7295.34378682258
BIH,2022,4.22681333390325,,3204802.0,7710.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,7655.59421024383
BIH,2023,1.99439414850893,,3185073.0,8280.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,8663.02326458629
BIH,2024,2.9715174617652,,3164253.0,8790.0,,,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,9358.78768951134
BLR,2015,-3.82957056812593,,9461076.0,6740.0,,,Belarus,Europe & Central Asia,Upper middle income,5967.05595058777
BLR,2016,-2.5264464460425,,9469379.0,5640.0,,,Belarus,Europe & Central Asia,Upper middle income,5039.77560949445
BLR,2017,2.53218349471909,,9458989.0,5320.0,,,Belarus,Europe & Central Asia,Upper middle income,5785.54491935194
BLR,2018,3.14919758275296,,9438785.0,5730.0,,,Belarus,Europe & Central Asia,Upper middle income,6360.037502312
BLR,2019,1.44645548204305,,9419758.0,6370.0,,99.870002746582,Belarus,Europe & Central Asia,Upper middle income,6837.77339645635
BLR,2020,-0.672742918585868,,9379952.0,6410.0,,,Belarus,Europe & Central Asia,Upper middle income,6542.85579976768
BLR,2021,2.43886210234947,,9302585.0,7040.0,,,Belarus,Europe & Central Asia,Upper middle income,7489.71894713888
BLR,2022,-4.65839591328999,,9228071.0,7210.0,,,Belarus,Europe & Central Asia,Upper middle income,7994.64806074889
BLR,2023,4.12654007153881,,9178298.0,7850.0,,,Belarus,Europe & Central Asia,Upper middle income,7896.75388295584
BLR,2024,4.00984852465452,,9132629.0,8260.0,,,Belarus,Europe & Central Asia,Upper middle income,8317.63399913792
BLZ,2015,2.7602602736023,,356333.0,5790.0,,,Belize,Latin America & Caribbean ,Upper middle income,6154.62264230369
BLZ,2016,-0.0187414958130319,,364705.0,5640.0,,,Belize,Latin America & Caribbean ,Upper middle income,6140.86713919469
BLZ,2017,-1.83323729057784,,373202.0,5490.0,,,Belize,Latin America & Caribbean ,Upper middle income,6071.85451846453
BLZ,2018,0.822068592512508,,380226.0,5610.0,,,Belize,Latin America & Caribbean ,Upper middle income,6011.99036888587
